ts_ns,exchange,feed,source_engine_ts_ns,source_system_ts_ns,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns
1760671833049461435,gate,bbo,1760671833048000000,1760671833049000000,0.09682000,,market,,,,,,,,,,,
1760671833052039679,bitget,orderbook,1760671833048000000,1760671833049000000,0.09682148,,market,,,,,,,,,,,
1760671833057981357,gate,quote,,,0.09676000,buy,quote,t-gate-b-2489,bid,100.00000000,binance_bbo_adj,1760671833057889717,0.09684463,25,,,,1760671833057981357
1760671833057981357,gate,quote,,,0.09693000,sell,quote,t-gate-s-2490,ask,100.00000000,binance_bbo_adj,1760671833057889717,0.09684463,25,,,,1760671833057981357
1760671833060649577,bybit,orderbook,1760671833014000000,1760671833024000000,0.09682585,,market,,,,,,,,,,,
1760671833070777649,bybit,bbo,1760671833032000000,1760671833034000000,0.09682085,,market,,,,,,,,,,,
1760671833075174758,binance,bbo,1760671833074000000,1760671833074000000,0.09684452,,market,,,,,,,,,,,
1760671833059824540,gate,bbo,1760671833059000000,1760671833059000000,0.09682500,,market,,,,,,,,,,,
1760671833077280310,gate,quote_ack,,,0.09676000,buy,report,t-gate-b-2489,bid,,,,,,,19298,,1760671833057981357
1760671833077282449,gate,quote_ack,,,0.09693000,sell,report,t-gate-s-2490,ask,,,,,,,19300,,1760671833057981357
1760671833090517556,gate,cancel,,,0.09676000,buy,cancel,t-gate-b-2489,bid,100.00000000,bybit_bbo_adj,1760671833090446666,0.09681085,,69,,,1760671833090517556
1760671833090517556,gate,cancel,,,0.09693000,sell,cancel,t-gate-s-2490,ask,100.00000000,bybit_bbo_adj,1760671833090446666,0.09681085,,69,,,1760671833090517556
1760671833080790039,bybit,orderbook,1760671833043000000,1760671833044000000,0.09682585,,market,,,,,,,,,,,
1760671833090446666,bybit,bbo,1760671833047000000,1760671833054000000,0.09681085,,market,,,,,,,,,,,
1760671833091564204,binance,bbo,1760671833090000000,1760671833090000000,0.09683952,,market,,,,,,,,,,,
1760671833098165134,gate,cancel_ack,,,0.09676000,buy,report,t-gate-b-2489,bid,,,,,,,,7647,1760671833057981357
1760671833098166978,gate,cancel_ack,,,0.09693000,sell,report,t-gate-s-2490,ask,,,,,,,,7649,1760671833057981357
1760671833100569094,bybit,orderbook,1760671833060000000,1760671833064000000,0.09682585,,market,,,,,,,,,,,
1760671833101710474,bybit,bbo,1760671833063000000,1760671833065000000,0.09682585,,market,,,,,,,,,,,
1760671833115876329,binance,bbo,1760671833114000000,1760671833114000000,0.09683952,,market,,,,,,,,,,,
1760671833120737982,bybit,orderbook,1760671833082000000,1760671833084000000,0.09682584,,market,,,,,,,,,,,
1760671833134885862,binance,bbo,1760671833134000000,1760671833134000000,0.09682949,,market,,,,,,,,,,,
1760671833136209409,gate,bbo,1760671833135000000,1760671833135000000,0.09682500,,market,,,,,,,,,,,
1760671833134075858,bitget,orderbook,1760671833048000000,1760671833049000000,0.09682148,,market,,,,,,,,,,,
1760671833134075858,bitget,bbo,1760671833124000000,1760671833130000000,0.09682798,,market,,,,,,,,,,,
1760671833140818644,bybit,orderbook,1760671833094000000,1760671833104000000,0.09682584,,market,,,,,,,,,,,
1760671833157344495,gate,quote,,,0.09674000,buy,quote,t-gate-b-2491,bid,100.00000000,gate_bbo,1760671833136209409,0.09682500,21,,,,1760671833157344495
1760671833157344495,gate,quote,,,0.09691000,sell,quote,t-gate-s-2492,ask,100.00000000,gate_bbo,1760671833136209409,0.09682500,21,,,,1760671833157344495
1760671833160853204,bybit,orderbook,1760671833123000000,1760671833125000000,0.09682584,,market,,,,,,,,,,,
1760671833178153032,gate,quote_ack,,,0.09674000,buy,report,t-gate-b-2491,bid,,,,,,,20807,,1760671833157344495
1760671833178154928,gate,quote_ack,,,0.09691000,sell,report,t-gate-s-2492,ask,,,,,,,20810,,1760671833157344495
1760671833180799837,bybit,orderbook,1760671833140000000,1760671833144000000,0.09682515,,market,,,,,,,,,,,
1760671833190471743,bybit,bbo,1760671833152000000,1760671833154000000,0.09682515,,market,,,,,,,,,,,
1760671833184317763,gate,bbo,1760671833183000000,1760671833183000000,0.09682500,,market,,,,,,,,,,,
1760671833200625019,bybit,orderbook,1760671833163000000,1760671833164000000,0.09682515,,market,,,,,,,,,,,
1760671833210444591,bybit,bbo,1760671833173000000,1760671833174000000,0.09680015,,market,,,,,,,,,,,
1760671833206281474,bybit,trade,1760671833168000000,1760671833169000000,0.09682015,sell,market,,,,,,,,,,,
1760671833211598750,binance,bbo,1760671833210000000,1760671833210000000,0.09683000,,market,,,,,,,,,,,
1760671833202055353,bitget,orderbook,1760671833198000000,1760671833199000000,0.09682289,,market,,,,,,,,,,,
1760671833220916265,gate,cancel,,,0.09674000,buy,cancel,t-gate-b-2491,bid,100.00000000,bybit_bbo_adj,1760671833220830825,0.09679515,,84,,,1760671833220916265
1760671833220916265,gate,cancel,,,0.09691000,sell,cancel,t-gate-s-2492,ask,100.00000000,bybit_bbo_adj,1760671833220830825,0.09679515,,84,,,1760671833220916265
1760671833220830825,bybit,bbo,1760671833183000000,1760671833184000000,0.09679515,,market,,,,,,,,,,,
1760671833236402875,binance,bbo,1760671833235000000,1760671833235000000,0.09684000,,market,,,,,,,,,,,
1760671833237387245,bitget,orderbook,1760671833198000000,1760671833199000000,0.09682289,,market,,,,,,,,,,,
1760671833237387245,bitget,bbo,1760671833234000000,1760671833235000000,0.09682989,,market,,,,,,,,,,,
1760671833237502061,gate,cancel_ack,,,0.09674000,buy,report,t-gate-b-2491,bid,,,,,,,,16584,1760671833157344495
1760671833237503997,gate,cancel_ack,,,0.09691000,sell,report,t-gate-s-2492,ask,,,,,,,,16587,1760671833157344495
1760671833240635401,bybit,orderbook,1760671833197000000,1760671833204000000,0.09680997,,market,,,,,,,,,,,
1760671833250600321,bybit,bbo,1760671833209000000,1760671833214000000,0.09679497,,market,,,,,,,,,,,
1760671833256638641,binance,bbo,1760671833255000000,1760671833255000000,0.09682000,,market,,,,,,,,,,,
1760671833244832513,gate,bbo,1760671833244000000,1760671833244000000,0.09682000,,market,,,,,,,,,,,
1760671833260846809,bybit,orderbook,1760671833221000000,1760671833224000000,0.09681012,,market,,,,,,,,,,,
1760671833274582382,gate,bbo,1760671833273000000,1760671833274000000,0.09681500,,market,,,,,,,,,,,
1760671833280498997,bybit,orderbook,1760671833240000000,1760671833244000000,0.09681012,,market,,,,,,,,,,,
1760671833288416795,binance,trade,1760671833133000000,1760671833287000000,0.09681994,sell,market,,,,,,,,,,,
1760671833307534963,gate,quote,,,0.09674000,buy,quote,t-gate-b-2493,bid,100.00000000,binance_trade_adj,1760671833288416795,0.09681994,14,,,,1760671833307534963
1760671833307534963,gate,quote,,,0.09690000,sell,quote,t-gate-s-2494,ask,100.00000000,binance_trade_adj,1760671833288416795,0.09681994,14,,,,1760671833307534963
1760671833302202261,bybit,orderbook,1760671833261000000,1760671833264000000,0.09681020,,market,,,,,,,,,,,
1760671833310584858,bybit,bbo,1760671833272000000,1760671833274000000,0.09679520,,market,,,,,,,,,,,
1760671833316434725,binance,bbo,1760671833315000000,1760671833315000000,0.09680497,,market,,,,,,,,,,,
1760671833317225913,gate,bbo,1760671833316000000,1760671833316000000,0.09681500,,market,,,,,,,,,,,
1760671833317328216,gate,quote_ack,,,0.09674000,buy,report,t-gate-b-2493,bid,,,,,,,9792,,1760671833307534963
1760671833317329688,gate,quote_ack,,,0.09690000,sell,report,t-gate-s-2494,ask,,,,,,,9794,,1760671833307534963
1760671833327745603,gate,cancel,,,0.09674000,buy,cancel,t-gate-b-2493,bid,100.00000000,binance_bbo_adj,1760671833327676916,0.09678997,,68,,,1760671833327745603
1760671833327745603,gate,cancel,,,0.09690000,sell,cancel,t-gate-s-2494,ask,100.00000000,binance_bbo_adj,1760671833327676916,0.09678997,,68,,,1760671833327745603
1760671833320807078,bybit,orderbook,1760671833277000000,1760671833284000000,0.09681017,,market,,,,,,,,,,,
1760671833329744577,binance,bbo,1760671833328000000,1760671833328000000,0.09678506,,market,,,,,,,,,,,
1760671833329332557,binance,trade,1760671833321000000,1760671833327000000,0.09680006,sell,market,,,,,,,,,,,
1760671833328108670,gate,bbo,1760671833327000000,1760671833327000000,0.09680500,,market,,,,,,,,,,,
1760671833337876078,gate,cancel_ack,,,0.09674000,buy,report,t-gate-b-2493,bid,,,,,,,,10129,1760671833307534963
1760671833337877998,gate,cancel_ack,,,0.09690000,sell,report,t-gate-s-2494,ask,,,,,,,,10132,1760671833307534963
1760671833340722201,bybit,orderbook,1760671833287000000,1760671833304000000,0.09681003,,market,,,,,,,,,,,
1760671833354801663,gate,bbo,1760671833354000000,1760671833354000000,0.09680000,,market,,,,,,,,,,,
1760671833353840060,bitget,orderbook,1760671833348000000,1760671833351000000,0.09682373,,market,,,,,,,,,,,
1760671833339848642,bitget,bbo,1760671833337000000,1760671833337000000,0.09681273,,market,,,,,,,,,,,
1760671833351461955,bitget,trade,1760671833340000000,1760671833349000000,0.09677873,sell,market,,,,,,,,,,,
1760671833365977567,gate,bbo,1760671833365000000,1760671833365000000,0.09679500,,market,,,,,,,,,,,
1760671833380992018,bybit,orderbook,1760671833338000000,1760671833345000000,0.09680986,,market,,,,,,,,,,,
1760671833390592617,bybit,bbo,1760671833353000000,1760671833354000000,0.09679486,,market,,,,,,,,,,,
1760671833388548093,gate,bbo,1760671833387000000,1760671833388000000,0.09680000,,market,,,,,,,,,,,
1760671833407773850,gate,quote,,,0.09671000,buy,quote,t-gate-b-2495,bid,100.00000000,bybit_bbo_adj,1760671833390592617,0.09679486,22,,,,1760671833407773850
1760671833407773850,gate,quote,,,0.09688000,sell,quote,t-gate-s-2496,ask,100.00000000,bybit_bbo_adj,1760671833390592617,0.09679486,22,,,,1760671833407773850
1760671833400771783,bybit,orderbook,1760671833362000000,1760671833364000000,0.09680486,,market,,,,,,,,,,,
1760671833410566744,bybit,bbo,1760671833373000000,1760671833374000000,0.09678486,,market,,,,,,,,,,,
1760671833417686409,gate,quote_ack,,,0.09671000,buy,report,t-gate-b-2495,bid,,,,,,,9911,,1760671833407773850
1760671833417687712,gate,quote_ack,,,0.09688000,sell,report,t-gate-s-2496,ask,,,,,,,9913,,1760671833407773850
1760671833421020597,bybit,orderbook,1760671833377000000,1760671833385000000,0.09679486,,market,,,,,,,,,,,
1760671833441065179,bybit,orderbook,1760671833398000000,1760671833405000000,0.09679486,,market,,,,,,,,,,,
1760671833439679180,bitget,orderbook,1760671833436000000,1760671833351000000,0.09677359,,market,,,,,,,,,,,
1760671833439679180,bitget,bbo,1760671833436000000,1760671833437000000,0.09677309,,market,,,,,,,,,,,
1760671833460594233,bybit,orderbook,1760671833407000000,1760671833424000000,0.09679486,,market,,,,,,,,,,,
1760671833480929019,bybit,orderbook,1760671833426000000,1760671833445000000,0.09679486,,market,,,,,,,,,,,
1760671833490491664,bybit,bbo,1760671833452000000,1760671833454000000,0.09678486,,market,,,,,,,,,,,
1760671833478565141,binance,trade,1760671833325000000,1760671833478000000,0.09679045,sell,market,,,,,,,,,,,
1760671833500640190,bybit,orderbook,1760671833462000000,1760671833464000000,0.09679486,,market,,,,,,,,,,,
1760671833503228171,bitget,orderbook,1760671833498000000,1760671833501000000,0.09677359,,market,,,,,,,,,,,
1760671833523565314,gate,cancel,,,0.09671000,buy,cancel,t-gate-b-2495,bid,100.00000000,gate_trade,1760671833522000000,0.09676000,,75,,,1760671833523565314
1760671833523565314,gate,cancel,,,0.09688000,sell,cancel,t-gate-s-2496,ask,100.00000000,gate_trade,1760671833522000000,0.09676000,,75,,,1760671833523565314
1760671833520673541,bybit,orderbook,1760671833475000000,1760671833484000000,0.09679436,,market,,,,,,,,,,,
1760671833525884280,binance,bbo,1760671833524000000,1760671833524000000,0.09677561,,market,,,,,,,,,,,
1760671833535247340,gate,bbo,1760671833534000000,1760671833534000000,0.09676500,,market,,,,,,,,,,,
1760671833523487258,gate,trade,1760671833522000000,1760671833523000000,0.09676000,sell,market,,,,,,,,,,,
1760671833537366735,gate,cancel_ack,,,0.09671000,buy,report,t-gate-b-2495,bid,,,,,,,,13800,1760671833407773850
1760671833537368816,gate,cancel_ack,,,0.09688000,sell,report,t-gate-s-2496,ask,,,,,,,,13803,1760671833407773850
1760671833540548042,bybit,orderbook,1760671833501000000,1760671833504000000,0.09679425,,market,,,,,,,,,,,
1760671833551219892,bybit,bbo,1760671833506000000,1760671833515000000,0.09678425,,market,,,,,,,,,,,
1760671833554790587,gate,bbo,1760671833554000000,1760671833554000000,0.09676500,,market,,,,,,,,,,,
1760671833561013835,bybit,orderbook,1760671833517000000,1760671833525000000,0.09679409,,market,,,,,,,,,,,
1760671833572982478,gate,bbo,1760671833572000000,1760671833572000000,0.09676500,,market,,,,,,,,,,,
1760671833590909879,bybit,bbo,1760671833551000000,1760671833555000000,0.09678406,,market,,,,,,,,,,,
1760671833592155098,bybit,trade,1760671833554000000,1760671833555000000,0.09676906,sell,market,,,,,,,,,,,
1760671833593085602,gate,bbo,1760671833592000000,1760671833592000000,0.09676500,,market,,,,,,,,,,,
1760671833589255731,bitget,orderbook,1760671833586000000,1760671833501000000,0.09675455,,market,,,,,,,,,,,
1760671833589255731,bitget,bbo,1760671833586000000,1760671833587000000,0.09675605,,market,,,,,,,,,,,
1760671833607682972,gate,quote,,,0.09668000,buy,quote,t-gate-b-2497,bid,100.00000000,gate_bbo,1760671833604580277,0.09676500,15,,,,1760671833607682972
1760671833607682972,gate,quote,,,0.09685000,sell,quote,t-gate-s-2498,ask,100.00000000,gate_bbo,1760671833604580277,0.09676500,15,,,,1760671833607682972
1760671833608554858,gate,cancel,,,0.09668000,buy,cancel,t-gate-b-2497,bid,100.00000000,binance_bbo_adj,1760671833608474947,0.09680037,,78,,,1760671833608554858
1760671833608554858,gate,cancel,,,0.09685000,sell,cancel,t-gate-s-2498,ask,100.00000000,binance_bbo_adj,1760671833608474947,0.09680037,,78,,,1760671833608554858
1760671833600553882,bybit,orderbook,1760671833560000000,1760671833564000000,0.09675430,,market,,,,,,,,,,,
1760671833615125004,binance,bbo,1760671833613000000,1760671833613000000,0.09681022,,market,,,,,,,,,,,
1760671833610835716,binance,trade,1760671833607000000,1760671833609000000,0.09682022,buy,market,,,,,,,,,,,
1760671833615314727,gate,bbo,1760671833614000000,1760671833614000000,0.09678500,,market,,,,,,,,,,,
1760671833617718547,gate,cancel_ack,,,0.09668000,buy,report,t-gate-b-2497,bid,,,,,,,10034,9162,1760671833607682972
1760671833617720806,gate,cancel_ack,,,0.09685000,sell,report,t-gate-s-2498,ask,,,,,,,10037,9166,1760671833607682972
1760671833620811319,bybit,orderbook,1760671833581000000,1760671833585000000,0.09675430,,market,,,,,,,,,,,
1760671833625770308,binance,bbo,1760671833624000000,1760671833624000000,0.09680522,,market,,,,,,,,,,,
1760671833637884463,gate,quote_ack,,,,unknown,report,t-gate-b-2497,,,,,,,,,,
1760671833637885265,gate,quote_ack,,,,unknown,report,t-gate-s-2498,,,,,,,,,,
1760671833640833759,bybit,orderbook,1760671833589000000,1760671833605000000,0.09675430,,market,,,,,,,,,,,
1760671833651764095,bitget,orderbook,1760671833648000000,1760671833649000000,0.09675477,,market,,,,,,,,,,,
1760671833665569520,gate,cancel,,,,,cancel,t-gate-b-2497,,,bitget_trade_adj,1760671833665490934,0.09687977,,77,,,1760671833665569520
1760671833665569520,gate,cancel,,,,,cancel,t-gate-s-2498,,,bitget_trade_adj,1760671833665490934,0.09687977,,77,,,1760671833665569520
1760671833660936068,bybit,orderbook,1760671833622000000,1760671833624000000,0.09675435,,market,,,,,,,,,,,
1760671833667121027,gate,bbo,1760671833666000000,1760671833666000000,0.09677000,,market,,,,,,,,,,,
1760671833665490934,bitget,trade,1760671833657000000,1760671833663000000,0.09687932,buy,market,,,,,,,,,,,
1760671833677237758,gate,cancel_ack,,,,unknown,report,t-gate-b-2497,,,,,,,,,11667,
1760671833677239403,gate,cancel_ack,,,,unknown,report,t-gate-s-2498,,,,,,,,,11669,
1760671833680523781,bybit,orderbook,1760671833643000000,1760671833644000000,0.09677435,,market,,,,,,,,,,,
1760671833690894215,bybit,bbo,1760671833652000000,1760671833655000000,0.09677935,,market,,,,,,,,,,,
1760671833700718871,bybit,orderbook,1760671833659000000,1760671833664000000,0.09677935,,market,,,,,,,,,,,
1760671833721112549,bybit,orderbook,1760671833674000000,1760671833685000000,0.09677935,,market,,,,,,,,,,,
1760671833730777880,bybit,bbo,1760671833688000000,1760671833695000000,0.09677935,,market,,,,,,,,,,,
1760671833734310378,bitget,orderbook,1760671833730000000,1760671833649000000,0.09680432,,market,,,,,,,,,,,
1760671833734310378,bitget,bbo,1760671833730000000,1760671833732000000,0.09682582,,market,,,,,,,,,,,
1760671833740701506,bybit,orderbook,1760671833688000000,1760671833704000000,0.09677935,,market,,,,,,,,,,,
1760671833755649989,binance,bbo,1760671833754000000,1760671833754000000,0.09682020,,market,,,,,,,,,,,
1760671833750228149,binance,trade,1760671833607000000,1760671833749000000,0.09683020,buy,market,,,,,,,,,,,
1760671833757752509,gate,quote,,,0.09674000,buy,quote,t-gate-b-2499,bid,100.00000000,binance_bbo_adj,1760671833755649989,0.09682020,11,,,,1760671833757752509
1760671833757752509,gate,quote,,,0.09690000,sell,quote,t-gate-s-2500,ask,100.00000000,binance_bbo_adj,1760671833755649989,0.09682020,11,,,,1760671833757752509
1760671833760531342,bybit,orderbook,1760671833707000000,1760671833724000000,0.09677935,,market,,,,,,,,,,,
1760671833777556904,gate,cancel,,,0.09674000,buy,cancel,t-gate-b-2499,bid,100.00000000,gate_bbo,1760671833776000000,0.09677500,,83,,,1760671833777556904
1760671833777556904,gate,cancel,,,0.09690000,sell,cancel,t-gate-s-2500,ask,100.00000000,gate_bbo,1760671833776000000,0.09677500,,83,,,1760671833777556904
1760671833780618011,bybit,orderbook,1760671833733000000,1760671833744000000,0.09677921,,market,,,,,,,,,,,
1760671833790807993,bybit,bbo,1760671833752000000,1760671833754000000,0.09677921,,market,,,,,,,,,,,
1760671833777472522,gate,bbo,1760671833776000000,1760671833777000000,0.09677500,,market,,,,,,,,,,,
1760671833800817638,bybit,orderbook,1760671833763000000,1760671833764000000,0.09677921,,market,,,,,,,,,,,
1760671833810633371,bybit,bbo,1760671833767000000,1760671833774000000,0.09677421,,market,,,,,,,,,,,
1760671833803759826,bitget,orderbook,1760671833798000000,1760671833801000000,0.09680425,,market,,,,,,,,,,,
1760671833821103307,bybit,orderbook,1760671833782000000,1760671833785000000,0.09677921,,market,,,,,,,,,,,
1760671833830738711,bybit,bbo,1760671833792000000,1760671833794000000,0.09678421,,market,,,,,,,,,,,
1760671833830074994,bybit,trade,1760671833792000000,1760671833793000000,0.09676921,sell,market,,,,,,,,,,,
1760671833840764369,bybit,orderbook,1760671833797000000,1760671833804000000,0.09678421,,market,,,,,,,,,,,
