ts_ns,exchange,feed,source_engine_ts_ns,source_system_ts_ns,price,direction,event_type,client_order_id,side,size,reference_source,reference_ts_ns,reference_price,quote_internal_us,cancel_internal_us,quote_external_us,cancel_external_us,sent_ts_ns,bid_px_1,bid_sz_1,bid_px_2,bid_sz_2,bid_px_3,bid_sz_3,bid_px_4,bid_sz_4,bid_px_5,bid_sz_5,ask_px_1,ask_sz_1,ask_px_2,ask_sz_2,ask_px_3,ask_sz_3,ask_px_4,ask_sz_4,ask_px_5,ask_sz_5,bid_depth,ask_depth
1764227724055593834,gate,orderbook,1764227723978000000,,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,143.61000000,62.00000000,143.60000000,200.00000000,143.59000000,131.00000000,143.58000000,205.00000000,143.63000000,57.00000000,143.64000000,70.00000000,143.65000000,83.00000000,143.66000000,67.00000000,143.67000000,152.00000000,629.00000000,429.00000000
1764227724055575959,gate,bbo,1764227723978000000,1764227723978000000,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,,,,,,,,,143.63000000,57.00000000,,,,,,,,,31.00000000,57.00000000
1764227724078708625,gate,orderbook,1764227724001000000,,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,143.61000000,62.00000000,143.60000000,200.00000000,143.59000000,131.00000000,143.58000000,205.00000000,143.63000000,63.00000000,143.64000000,70.00000000,143.65000000,83.00000000,143.66000000,67.00000000,143.67000000,152.00000000,629.00000000,435.00000000
1764227724078690834,gate,bbo,1764227724001000000,1764227724001000000,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,,,,,,,,,143.63000000,63.00000000,,,,,,,,,31.00000000,63.00000000
1764227724072519959,okx,orderbook,1764227724006000000,1764227724006000000,143.62700000,,market,,,,,,,,,,,,143.62200000,11.67000000,143.61200000,51.45000000,143.60200000,260.25000000,143.59200000,887.88000000,143.58200000,1565.32000000,143.63200000,520.91000000,143.64200000,556.77000000,143.65200000,987.94000000,143.66200000,571.90000000,143.67200000,696.91000000,2776.57000000,3334.43000000
1764227724086919042,binance,bbo,1764227724008000000,1764227724009000000,143.62460000,,market,,,,,,,,,,,,143.61960000,293.42000000,,,,,,,,,143.62960000,1144.92000000,,,,,,,,,293.42000000,1144.92000000
1764227724104483167,bybit,orderbook,1764227724049000000,1764227724057000000,143.61888889,,market,,,,,,,,,,,,143.61388889,141.90000000,143.60388889,162.60000000,143.59388889,398.30000000,143.58388889,715.20000000,143.57388889,914.40000000,143.62388889,1839.90000000,143.63388889,365.30000000,143.64388889,600.60000000,143.65388889,1284.70000000,143.66388889,1131.90000000,2332.40000000,5222.40000000
1764227724116762500,bitget,orderbook,1764227724064000000,1764227724067000000,143.62700000,,market,,,,,,,,,,,,143.62650000,43.70000000,143.61350000,3.30000000,143.61250000,42.90000000,143.61150000,49.00000000,143.61050000,99.90000000,143.62750000,528.20000000,143.62850000,5.50000000,143.62950000,98.00000000,143.63050000,117.10000000,143.63150000,98.00000000,238.80000000,846.80000000
1764227724142391625,binance,bbo,1764227724062000000,1764227724062000000,143.62460000,,market,,,,,,,,,,,,143.61960000,293.49000000,,,,,,,,,143.62960000,1144.92000000,,,,,,,,,293.49000000,1144.92000000
1764227724138173834,gate,orderbook,1764227724059000000,,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,143.61000000,62.00000000,143.60000000,200.00000000,143.59000000,131.00000000,143.58000000,205.00000000,143.63000000,63.00000000,143.64000000,70.00000000,143.65000000,83.00000000,143.66000000,67.00000000,143.67000000,152.00000000,629.00000000,435.00000000
1764227724132770417,bitget,orderbook,1764227724081000000,1764227724067000000,143.62700000,,market,,,,,,,,,,,,143.62650000,47.00000000,143.61350000,3.30000000,143.61250000,42.90000000,143.61150000,49.00000000,143.61050000,99.90000000,143.62750000,528.20000000,143.62850000,5.50000000,143.62950000,98.00000000,143.63050000,117.10000000,143.63150000,98.00000000,242.10000000,846.80000000
1764227724132770417,bitget,bbo,1764227724081000000,1764227724083000000,143.62700000,,market,,,,,,,,,,,,143.62650000,47.00000000,,,,,,,,,143.62750000,528.20000000,,,,,,,,,47.00000000,528.20000000
1764227724143273375,bybit,orderbook,1764227724094000000,1764227724098000000,143.61888889,,market,,,,,,,,,,,,143.61388889,141.90000000,143.60388889,162.60000000,143.59388889,398.30000000,143.58388889,715.20000000,143.57388889,914.40000000,143.62388889,1839.90000000,143.63388889,365.30000000,143.64388889,600.60000000,143.65388889,1284.70000000,143.66388889,1131.90000000,2332.40000000,5222.40000000
1764227724164306500,bybit,orderbook,1764227724105000000,1764227724117000000,143.61888889,,market,,,,,,,,,,,,143.61388889,141.90000000,143.60388889,162.60000000,143.59388889,398.30000000,143.58388889,715.20000000,143.57388889,914.40000000,143.62388889,1839.90000000,143.63388889,365.30000000,143.64388889,600.60000000,143.65388889,1284.70000000,143.66388889,1131.90000000,2332.40000000,5222.40000000
1764227724170812084,binance,orderbook,1764227724092000000,,143.62460000,,market,,,,,,,,,,,,143.61960000,293.49000000,143.60960000,430.66000000,143.59960000,680.13000000,143.58960000,898.95000000,143.57960000,2146.97000000,143.62960000,1144.92000000,143.63960000,564.19000000,143.64960000,394.15000000,143.65960000,795.18000000,143.66960000,730.48000000,4450.20000000,3628.92000000
1764227724170813375,okx,orderbook,1764227724106000000,1764227724106000000,143.62700000,,market,,,,,,,,,,,,143.62200000,11.67000000,143.61200000,258.92000000,143.60200000,260.25000000,143.59200000,887.88000000,143.58200000,1562.29000000,143.63200000,520.91000000,143.64200000,556.77000000,143.65200000,987.94000000,143.66200000,571.90000000,143.67200000,696.91000000,2981.01000000,3334.43000000
1764227724190639334,binance,bbo,1764227724112000000,1764227724113000000,143.62460000,,market,,,,,,,,,,,,143.61960000,293.42000000,,,,,,,,,143.62960000,1144.92000000,,,,,,,,,293.42000000,1144.92000000
1764227724189415500,mexc,orderbook,1764227724128000000,1764227724128000000,143.64500000,,market,,,,,,,,,,,,143.64000000,2947.00000000,143.63000000,2883.00000000,143.62000000,6343.00000000,143.61000000,38849.00000000,143.60000000,24095.00000000,143.65000000,15525.00000000,143.66000000,7656.00000000,143.67000000,5296.00000000,143.68000000,35367.00000000,143.69000000,9836.00000000,75117.00000000,73680.00000000
1764227724212671834,bybit,bbo,1764227724165000000,1764227724167000000,143.61921053,,market,,,,,,,,,,,,143.61421053,141.90000000,,,,,,,,,143.62421053,1829.40000000,,,,,,,,,141.90000000,1829.40000000
1764227724212687875,gate,orderbook,1764227724135000000,,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,143.61000000,62.00000000,143.60000000,200.00000000,143.59000000,131.00000000,143.58000000,205.00000000,143.63000000,57.00000000,143.64000000,70.00000000,143.65000000,83.00000000,143.66000000,67.00000000,143.67000000,152.00000000,629.00000000,429.00000000
1764227724212671792,gate,bbo,1764227724135000000,1764227724135000000,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,,,,,,,,,143.63000000,57.00000000,,,,,,,,,31.00000000,57.00000000
1764227724224263417,bybit,orderbook,1764227724173000000,1764227724177000000,143.61921053,,market,,,,,,,,,,,,143.61421053,141.90000000,143.60421053,162.60000000,143.59421053,398.30000000,143.58421053,715.20000000,143.57421053,914.40000000,143.62421053,1829.40000000,143.63421053,365.30000000,143.64421053,600.60000000,143.65421053,1284.70000000,143.66421053,1131.90000000,2332.40000000,5211.90000000
1764227724238113709,gate,orderbook,1764227724160000000,,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,143.61000000,62.00000000,143.60000000,200.00000000,143.59000000,131.00000000,143.58000000,205.00000000,143.63000000,57.00000000,143.64000000,70.00000000,143.65000000,83.00000000,143.66000000,67.00000000,143.67000000,152.00000000,629.00000000,429.00000000
1764227724241555209,okx,orderbook,1764227724176000000,1764227724106000000,143.62692308,,market,,,,,,,,,,,,143.62192308,11.67000000,143.61192308,258.92000000,143.60192308,260.25000000,143.59192308,887.88000000,143.58192308,1562.29000000,143.63192308,521.13000000,143.64192308,556.77000000,143.65192308,987.94000000,143.66192308,571.90000000,143.67192308,696.91000000,2981.01000000,3334.65000000
1764227724241555209,okx,bbo,1764227724176000000,1764227724176000000,143.62692308,,market,,,,,,,,,,,,143.62192308,11.67000000,,,,,,,,,143.63192308,521.13000000,,,,,,,,,11.67000000,521.13000000
1764227724243412667,bybit,orderbook,1764227724189000000,1764227724197000000,143.61921053,,market,,,,,,,,,,,,143.61421053,141.90000000,143.60421053,162.60000000,143.59421053,398.30000000,143.58421053,715.20000000,143.57421053,914.40000000,143.62421053,1829.40000000,143.63421053,365.30000000,143.64421053,600.60000000,143.65421053,1284.70000000,143.66421053,1131.90000000,2332.40000000,5211.90000000
1764227724273421625,binance,orderbook,1764227724195000000,,143.62462963,,market,,,,,,,,,,,,143.61962963,293.42000000,143.60962963,430.66000000,143.59962963,545.40000000,143.58962963,898.91000000,143.57962963,2147.01000000,143.62962963,1144.92000000,143.63962963,564.19000000,143.64962963,394.15000000,143.65962963,795.18000000,143.66962963,730.48000000,4315.40000000,3628.92000000
1764227724281750792,gate,orderbook,1764227724202000000,,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,143.61000000,62.00000000,143.60000000,200.00000000,143.59000000,131.00000000,143.58000000,205.00000000,143.63000000,63.00000000,143.64000000,70.00000000,143.65000000,83.00000000,143.66000000,67.00000000,143.67000000,152.00000000,629.00000000,435.00000000
1764227724281781750,gate,bbo,1764227724202000000,1764227724203000000,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,,,,,,,,,143.63000000,63.00000000,,,,,,,,,31.00000000,63.00000000
1764227724272939709,bitget,orderbook,1764227724221000000,1764227724216000000,143.62685185,,market,,,,,,,,,,,,143.62635185,43.70000000,143.61335185,3.30000000,143.61235185,42.90000000,143.61035185,99.90000000,143.60935185,17.20000000,143.62735185,528.20000000,143.62835185,5.50000000,143.62935185,98.00000000,143.63035185,117.10000000,143.63135185,98.00000000,207.00000000,846.80000000
1764227724272939709,bitget,bbo,1764227724221000000,1764227724222000000,143.62685185,,market,,,,,,,,,,,,143.62635185,43.70000000,,,,,,,,,143.62735185,528.20000000,,,,,,,,,43.70000000,528.20000000
1764227724273377500,okx,orderbook,1764227724176000000,1764227724206000000,143.62685185,,market,,,,,,,,,,,,143.62185185,11.67000000,143.61185185,258.92000000,143.60185185,260.25000000,143.59185185,887.88000000,143.58185185,1562.29000000,143.63185185,521.13000000,143.64185185,556.77000000,143.65185185,987.94000000,143.66185185,571.90000000,143.67185185,696.91000000,2981.01000000,3334.65000000
1764227724323612875,bybit,orderbook,1764227724268000000,1764227724277000000,143.61976190,,market,,,,,,,,,,,,143.61476190,141.90000000,143.60476190,162.60000000,143.59476190,398.30000000,143.58476190,715.20000000,143.57476190,914.40000000,143.62476190,1829.40000000,143.63476190,365.30000000,143.64476190,600.60000000,143.65476190,1284.70000000,143.66476190,1131.90000000,2332.40000000,5211.90000000
1764227724309827875,binance,bbo,1764227724232000000,1764227724232000000,143.62464286,,market,,,,,,,,,,,,143.61964286,293.42000000,,,,,,,,,143.62964286,1144.63000000,,,,,,,,,293.42000000,1144.63000000
1764227724313644917,gate,orderbook,1764227724234000000,,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,143.61000000,62.00000000,143.60000000,200.00000000,143.59000000,131.00000000,143.58000000,205.00000000,143.63000000,57.00000000,143.64000000,70.00000000,143.65000000,83.00000000,143.66000000,67.00000000,143.67000000,152.00000000,629.00000000,429.00000000
1764227724311922709,gate,bbo,1764227724234000000,1764227724235000000,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,,,,,,,,,143.63000000,57.00000000,,,,,,,,,31.00000000,57.00000000
1764227724365770500,bybit,orderbook,1764227724310000000,1764227724318000000,143.62000000,,market,,,,,,,,,,,,143.61500000,141.90000000,143.60500000,162.60000000,143.59500000,398.30000000,143.58500000,715.20000000,143.57500000,914.40000000,143.62500000,1829.40000000,143.63500000,365.30000000,143.64500000,600.60000000,143.65500000,1284.70000000,143.66500000,1131.90000000,2332.40000000,5211.90000000
1764227724376671667,binance,orderbook,1764227724297000000,,143.62465517,,market,,,,,,,,,,,,143.61965517,293.42000000,143.60965517,430.66000000,143.59965517,545.40000000,143.58965517,898.91000000,143.57965517,2147.01000000,143.62965517,1144.63000000,143.63965517,564.19000000,143.64965517,394.15000000,143.65965517,795.18000000,143.66965517,730.48000000,4315.40000000,3628.63000000
1764227724378032709,gate,orderbook,1764227724300000000,,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,143.61000000,62.00000000,143.60000000,200.00000000,143.59000000,131.00000000,143.58000000,205.00000000,143.63000000,63.00000000,143.64000000,70.00000000,143.65000000,83.00000000,143.66000000,67.00000000,143.67000000,152.00000000,629.00000000,435.00000000
1764227724378016459,gate,bbo,1764227724300000000,1764227724301000000,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,,,,,,,,,143.63000000,63.00000000,,,,,,,,,31.00000000,63.00000000
1764227724374125209,okx,orderbook,1764227724306000000,1764227724306000000,143.62672414,,market,,,,,,,,,,,,143.62172414,11.67000000,143.61172414,258.92000000,143.60172414,260.25000000,143.59172414,887.88000000,143.58172414,1562.29000000,143.63172414,521.13000000,143.64172414,556.77000000,143.65172414,987.94000000,143.66172414,571.90000000,143.67172414,696.91000000,2981.01000000,3334.65000000
1764227724383903959,bybit,orderbook,1764227724333000000,1764227724338000000,143.62000000,,market,,,,,,,,,,,,143.61500000,141.90000000,143.60500000,162.60000000,143.59500000,398.30000000,143.58500000,715.20000000,143.57500000,914.40000000,143.62500000,1829.40000000,143.63500000,365.30000000,143.64500000,600.60000000,143.65500000,1284.70000000,143.66500000,1131.90000000,2332.40000000,5211.90000000
1764227724385784917,mexc,orderbook,1764227724134000000,1764227724134000000,143.64500000,,market,,,,,,,,,,,,143.64000000,2947.00000000,143.63000000,2883.00000000,143.62000000,7646.00000000,143.61000000,33937.00000000,143.60000000,24095.00000000,143.65000000,15525.00000000,143.66000000,7656.00000000,143.67000000,6843.00000000,143.68000000,34886.00000000,143.69000000,9836.00000000,71508.00000000,74746.00000000
1764227724404405500,binance,bbo,1764227724326000000,1764227724326000000,143.62466667,,market,,,,,,,,,,,,143.61966667,293.42000000,,,,,,,,,143.62966667,1120.41000000,,,,,,,,,293.42000000,1120.41000000
1764227724412727292,gate,orderbook,1764227724335000000,,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,143.61000000,62.00000000,143.60000000,200.00000000,143.59000000,131.00000000,143.58000000,205.00000000,143.63000000,57.00000000,143.64000000,70.00000000,143.65000000,83.00000000,143.66000000,67.00000000,143.67000000,152.00000000,629.00000000,429.00000000
1764227724412698417,gate,bbo,1764227724335000000,1764227724335000000,143.62500000,,market,,,,,,,,,,,,143.62000000,31.00000000,,,,,,,,,143.63000000,57.00000000,,,,,,,,,31.00000000,57.00000000
1764227724416984084,bitget,orderbook,1764227724364000000,1764227724367000000,143.62666667,,market,,,,,,,,,,,,143.62616667,43.70000000,143.61316667,46.60000000,143.61016667,99.90000000,143.60916667,17.20000000,143.60816667,5.40000000,143.62716667,528.20000000,143.62816667,5.50000000,143.62916667,98.00000000,143.63016667,117.10000000,143.63116667,98.00000000,212.80000000,846.80000000
1764227724421225875,okx,orderbook,1764227724356000000,1764227724306000000,143.62666667,,market,,,,,,,,,,,,143.62166667,12.05000000,143.61166667,258.92000000,143.60166667,260.25000000,143.59166667,887.88000000,143.58166667,1562.29000000,143.63166667,521.13000000,143.64166667,556.77000000,143.65166667,987.94000000,143.66166667,571.90000000,143.67166667,696.91000000,2981.39000000,3334.65000000
1764227724421225875,okx,bbo,1764227724356000000,1764227724356000000,143.62666667,,market,,,,,,,,,,,,143.62166667,12.05000000,,,,,,,,,143.63166667,521.13000000,,,,,,,,,12.05000000,521.13000000
1764227724425478875,bybit,orderbook,1764227724368000000,1764227724378000000,143.62041667,,market,,,,,,,,,,,,143.61541667,141.90000000,143.60541667,162.60000000,143.59541667,398.30000000,143.58541667,715.20000000,143.57541667,914.40000000,143.62541667,1829.40000000,143.63541667,365.30000000,143.64541667,600.60000000,143.65541667,1284.70000000,143.66541667,1131.90000000,2332.40000000,5211.90000000
1764227724439148125,binance,bbo,1764227724360000000,1764227724360000000,143.62467742,,market,,,,,,,,,,,,143.61967742,293.42000000,,,,,,,,,143.62967742,1143.15000000,,,,,,,,,293.42000000,1143.15000000
1764227724440403375,gate,orderbook,1764227724363000000,,143.62500000,,market,,,,,,,,,,,,143.62000000,43.00000000,143.61000000,62.00000000,143.60000000,200.00000000,143.59000000,131.00000000,143.58000000,205.00000000,143.63000000,57.00000000,143.64000000,70.00000000,143.65000000,83.00000000,143.66000000,67.00000000,143.67000000,152.00000000,641.00000000,429.00000000
1764227724440381625,gate,bbo,1764227724363000000,1764227724363000000,143.62500000,,market,,,,,,,,,,,,143.62000000,43.00000000,,,,,,,,,143.63000000,57.00000000,,,,,,,,,43.00000000,57.00000000
1764227724433933042,bitget,orderbook,1764227724382000000,1764227724367000000,143.62661290,,market,,,,,,,,,,,,143.62611290,47.00000000,143.61311290,46.60000000,143.61011290,99.90000000,143.60911290,17.20000000,143.60811290,5.40000000,143.62711290,528.20000000,143.62811290,5.50000000,143.62911290,98.00000000,143.63011290,117.10000000,143.63111290,98.00000000,216.10000000,846.80000000
1764227724433933042,bitget,bbo,1764227724382000000,1764227724384000000,143.62661290,,market,,,,,,,,,,,,143.62611290,47.00000000,,,,,,,,,143.62711290,528.20000000,,,,,,,,,47.00000000,528.20000000
1764227724440377542,okx,orderbook,1764227724376000000,1764227724306000000,143.62661290,,market,,,,,,,,,,,,143.62161290,12.03000000,143.61161290,258.92000000,143.60161290,260.25000000,143.59161290,887.88000000,143.58161290,1562.29000000,143.63161290,521.52000000,143.64161290,556.77000000,143.65161290,987.94000000,143.66161290,571.90000000,143.67161290,696.91000000,2981.37000000,3335.04000000
1764227724440377542,okx,bbo,1764227724376000000,1764227724376000000,143.62661290,,market,,,,,,,,,,,,143.62161290,12.03000000,,,,,,,,,143.63161290,521.52000000,,,,,,,,,12.03000000,521.52000000
1764227724432687334,okx,trade,1764227724367000000,,143.62161290,sell,market,,,0.02000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1764227724444419917,bybit,orderbook,1764227724391000000,1764227724398000000,143.62060000,,market,,,,,,,,,,,,143.61560000,141.90000000,143.60560000,162.60000000,143.59560000,398.30000000,143.58560000,715.20000000,143.57560000,914.40000000,143.62560000,1829.40000000,143.63560000,365.30000000,143.64560000,600.60000000,143.65560000,1284.70000000,143.66560000,1131.90000000,2332.40000000,5211.90000000
1764227724458721709,gate,bbo,1764227724380000000,1764227724380000000,143.62500000,,market,,,,,,,,,,,,143.62000000,43.00000000,,,,,,,,,143.63000000,63.00000000,,,,,,,,,43.00000000,63.00000000
1764227724481401209,binance,orderbook,1764227724403000000,,143.62469697,,market,,,,,,,,,,,,143.61969697,293.42000000,143.60969697,430.66000000,143.59969697,545.40000000,143.58969697,898.91000000,143.57969697,1914.15000000,143.62969697,1143.15000000,143.63969697,564.19000000,143.64969697,376.78000000,143.65969697,795.18000000,143.66969697,730.48000000,4082.54000000,3609.78000000
